OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,Topic,first_names,last_name,last_init,name_raw,id,fi_ln
A5103703681,,Carole Taylor,"['C J Taylor', 'C. J. G. Taylor', 'C. J. Taylor', 'C.J. Taylor', 'Carole Taylor']",15,362,8,10,Health Sciences,carole,taylor,t,carole taylor,A5103703681,c taylor
A5011131688,https://orcid.org/0000-0003-3316-0521,Sue Black,"['Black, Sue', 'Rutty, Guy', 'S Black', 'S M Black', 'S MacLaughlin-Black', 'S. Black', 'S. M. Black', 'S. M. MacLaughlin-Black', 'S.M. Black', 'SM Black', 'SUE BLACK', 'Sue Black', 'Sue Black (MacLaughlin)', 'Sue M Black', 'Sue M. Black', 'Sue M. Maclaughlin-Black', 'Sue MacLaughlin‐Black', 'Sue Maclaughlin‐Black']",229,4176,33,19,Social Sciences,sue,black,b,sue black,A5011131688,s black
A5108552365,,Udit Pareek,"['Pareek, Udit', 'U. Pareek', 'Udit Pareek']",31,237,10,2,Physical Sciences,udit,pareek,p,udit pareek,A5108552365,u pareek
A5069700285,https://orcid.org/0000-0002-6488-5093,Ernesto Morales,"['E Morales', 'E. Morales', 'ERNESTO MORALES', 'Ernesto Arrieta Morales', 'Ernesto Morales', 'Erneﬆo Morales', 'Morales E', 'Morales, Ernesto']",121,1228,15,14,Health Sciences,ernesto,morales,m,ernesto morales,A5069700285,e morales
A5027592149,https://orcid.org/0000-0003-1023-1673,Kelsey L. Dokis-Jansen,"['Dokis-Jansen, Kelsey L', 'Kelsey L. Dokis-Jansen']",2,1,1,4,Health Sciences,kelsey l.,dokis-jansen,d,kelsey l. dokis-jansen,A5027592149,k dokis-jansen
A5102934836,https://orcid.org/0000-0001-8488-1113,Adrian Brasoveanu,"['A. Brasoveanu', 'ADRIAN BRASOVEANU', 'Adrian Brasoveanu', 'Brasoveanu, Adrian', 'Brașoveanu, Adrian M.P.']",49,1386,17,7,Social Sciences,adrian,brasoveanu,b,adrian brasoveanu,A5102934836,a brasoveanu
A5090082115,,Example,['Example'],1,0,0,1,Social Sciences,,example,e,example,A5090082115, example
A5035348662,https://orcid.org/0009-0001-3134-7993,D. M. Broun,"['Broun, D. M.', 'Broun, David', 'D M Broun', 'D. Broun', 'D. M Broun', 'D. M. Broun', 'D.M. Broun', 'D.\u2009M. Broun', 'David Broun', 'David M. Broun']",85,1569,24,4,Physical Sciences,d. m.,broun,b,d. m. broun,A5035348662,d broun
A5066229322,https://orcid.org/0000-0001-5271-0133,Katherine O’Donnell,"[""Katherine E. O'Donnell"", 'Katherine E. O’Donnell', ""Katherine O'Donnell"", 'Katherine O’Donnell', ""O'Donnell, Katherine"", 'O’Donnell, K']",11,111,5,6,Social Sciences,katherine,o’donnell,o,katherine o’donnell,A5066229322,k o’donnell
A5053435251,,Travers Travers,"['Travers', 'Travers Travers']",18,113,6,2,Social Sciences,travers,travers,t,travers travers,A5053435251,t travers
A5071665398,,Monakshi Sawhney,"['M. Sawhney', 'M.P.S. Sawhney', 'Monakshi (Mona) Sawhney', 'Monakshi Sawhney']",21,141,7,9,Health Sciences,monakshi,sawhney,s,monakshi sawhney,A5071665398,m sawhney
A5102254407,,Hye-Jin Jo,"['Hye-Jin Jo', 'HyeJin Jo', 'Hyejin Jo']",17,34,4,7,Social Sciences,hye-jin,jo,j,hye-jin jo,A5102254407,h jo
A5028551253,,Cornelia Wieman,"['Cornelia (Nel) Wieman', 'Cornelia Wieman']",14,140,7,11,Social Sciences,cornelia,wieman,w,cornelia wieman,A5028551253,c wieman
A5025802885,https://orcid.org/0000-0002-1889-7843,Scott Cloutier,"['Cloutier, Scott', 'Scott A. Cloutier', 'Scott Cloutier']",55,2841,20,13,Social Sciences,scott,cloutier,c,scott cloutier,A5025802885,s cloutier
A5026460248,,Paul Edward Dutton,"['Dutton, Paul', 'Dutton, Paul Edward', 'Dutton, Paul Edward 1952-', 'P E Dutton', 'Paul Dutton', 'Paul E. Dutton', 'Paul Edward Dutton']",87,990,16,5,Physical Sciences,paul edward,dutton,d,paul edward dutton,A5026460248,p dutton
A5004354774,https://orcid.org/0000-0003-0942-2333,Matthew Wyon,"['M. A. Wyon', 'M. Wyon', 'M.A. Wyon', 'Matthew A Wyon', 'Matthew A. Wyon', 'Matthew Alexander Wyon', 'Matthew Wyon', 'Wyon, Matthew']",114,2420,27,17,Social Sciences,matthew,wyon,w,matthew wyon,A5004354774,m wyon
A5000464508,,G. Leach,"['G. LEACH', 'G. Leach']",4,0,0,2,Social Sciences,g.,leach,l,g. leach,A5000464508,g leach
A5089918134,https://orcid.org/0000-0003-2877-6268,Nadia O’Brien,"[""N O'Brien"", ""N. O'Brien"", ""Nadia O'Brien"", 'Nadia O’Brien', 'Nadia O’brien', ""O'Brien, Nadia""]",71,1972,23,20,Health Sciences,nadia,o’brien,o,nadia o’brien,A5089918134,n o’brien
A5033887472,https://orcid.org/0000-0003-0349-8521,Márcia Pereira Alves dos Santos,"['Marcia Pereira Alves Dos Santos', 'Marcia Pereira Alves dos SANTOS', 'Marcia Pereira Alves dos Santos', 'Marcia Pereira Santos', 'MÁRCIA PEREIRA ALVES DOS SANTOS', 'Márcia P. A. dos Santos', 'Márcia P. Alves dos Santos', 'Márcia Peraira Alves dos Santos', 'Márcia Pereira Alves Dos Santos', 'Márcia Pereira Alves dos SANTOS', 'Márcia Pereira Alves dos Santos', 'Márcia Pereira Santos']",43,477,7,15,Social Sciences,márcia pereira alves dos,santos,s,márcia pereira alves dos santos,A5033887472,m santos
A5058131420,https://orcid.org/0000-0002-2951-9039,Tzu‐Yin Chen,"['Chen, Tzu-Yin', 'Chen, Tzu-Yin Kasha', 'Tzu-Yin Chen', 'Tzu-Yin Kasha Chen', 'Tzu‐Yin Chen']",64,1819,14,20,Physical Sciences,tzu‐yin,chen,c,tzu‐yin chen,A5058131420,t chen
A5093348564,,Casandra Pacholski,['Casandra Pacholski'],4,2,1,1,Social Sciences,casandra,pacholski,p,casandra pacholski,A5093348564,c pacholski
A5045966575,https://orcid.org/0000-0001-7930-969X,Jillian Campbell,"['J. Campbell', 'J. PATRICK CAMPBELL', 'J. Patrick Campbell', 'Jillian Campbell']",49,1787,17,17,Social Sciences,jillian,campbell,c,jillian campbell,A5045966575,j campbell
A5050625898,https://orcid.org/0000-0003-0673-4286,Jeff Ens,"['Ens, Jeff', 'Jeff Ens']",17,32,3,1,Physical Sciences,jeff,ens,e,jeff ens,A5050625898,j ens
A5014302761,,F. H. Garcia,"['F. H. Garcia', 'Garcia, F. H.', 'Garcia, F.H']",3,6,1,1,Physical Sciences,f. h.,garcia,g,f. h. garcia,A5014302761,f garcia
A5030089585,https://orcid.org/0000-0003-1195-9842,Vincent Di Lollo,"['S Yantis- (', 'V. Di Lollo', 'V. Dilollo', 'V. Lollo', 'VINCENT DI LOLLO', 'Vincent DI Lollo', 'Vincent Di Lollo', 'Vincent di Lollo', 'Vincent tDi Lollo']",233,9381,45,11,Life Sciences,vincent di,lollo,l,vincent di lollo,A5030089585,v lollo
A5017802263,https://orcid.org/0009-0006-8956-0961,Amanda Leddy,['Amanda Leddy'],3,1,1,4,Health Sciences,amanda,leddy,l,amanda leddy,A5017802263,a leddy
A5023084721,https://orcid.org/0000-0003-4562-7010,Justin Reich,"['J B REICH', 'Justin Reich', 'Kizilcec, René', 'Reich, Justin']",211,4599,29,15,Physical Sciences,justin,reich,r,justin reich,A5023084721,j reich
A5098489079,,Houman Layegh Mirhosseini,['Houman Layegh Mirhosseini'],1,4,1,1,Health Sciences,houman layegh,mirhosseini,m,houman layegh mirhosseini,A5098489079,h mirhosseini
A5089173037,https://orcid.org/0000-0002-1932-2750,Brandon Reagen,"['Antonio Barbalace', 'Brandon Reagen', 'Reagen, Brandon', 'Zahra Ghodsi']",115,3779,22,17,Physical Sciences,brandon,reagen,r,brandon reagen,A5089173037,b reagen
A5032465711,,Regiane Garcia,"['Garcia, Regiane', 'Garcia, Regiane Alves', 'Regiane A. Garcia', 'Regiane Alves Garcia', 'Regiane Garcia']",16,52,5,8,Social Sciences,regiane,garcia,g,regiane garcia,A5032465711,r garcia
A5019164097,https://orcid.org/0000-0001-8151-4625,Simon Fraser,['Simon Fraser'],11,46,2,9,Physical Sciences,simon,fraser,f,simon fraser,A5019164097,s fraser
A5103294890,,Richard D. Wright,"['R. D. Wright', 'R.D. Wright', 'Richard D. Wright']",30,344,9,9,Physical Sciences,richard d.,wright,w,richard d. wright,A5103294890,r wright
A5021349143,https://orcid.org/0000-0002-5808-920X,Eline A. de Rooij,"['De Rooij, Eline A.', 'E. A. de Rooij', 'Eline A. de Rooij', 'Eline Adriane de Rooij', 'de Rooij, Eline A.']",35,533,10,7,Social Sciences,eline a. de,rooij,r,eline a. de rooij,A5021349143,e rooij
A5032582185,,Risha Na,"['Na Risha', 'R S Na', 'Risha Na']",70,1029,18,8,Physical Sciences,risha,na,n,risha na,A5032582185,r na
A5005367658,https://orcid.org/0000-0001-7981-7854,Richard Buote,"['Christopher Borduas', 'R.D. Buote', 'Richard Buote', 'Richard D. Buote']",50,1262,14,10,Health Sciences,richard,buote,b,richard buote,A5005367658,r buote
A5055498983,,Kathleen Thomson,['Kathleen Thomson'],2,0,0,1,Social Sciences,kathleen,thomson,t,kathleen thomson,A5055498983,k thomson
A5082632145,,Khalil Shivji,"['Khalil Shivji', 'Shivji, Khalil']",2,5,1,1,Physical Sciences,khalil,shivji,s,khalil shivji,A5082632145,k shivji
A5052389821,,Fernando G. De Maio,"['F G De Maio', 'F. G. De Maio', 'F.G. De Maio', 'Fernando G De Maio', 'Fernando G. De Maio', 'Fernando G. de Maio']",32,1327,13,8,Social Sciences,fernando g. de,maio,m,fernando g. de maio,A5052389821,f maio
A5085501668,,Ilya Vinkovetsky,"['ILYA VINKOVETSKY', 'Ilya Vinkovetsky']",35,88,4,3,Social Sciences,ilya,vinkovetsky,v,ilya vinkovetsky,A5085501668,i vinkovetsky
A5103233923,https://orcid.org/0000-0002-5462-4041,Alba Galán,"['A Galan', 'A. Galan', 'A. Galán', 'Alba Galan', 'Alba Galán']",38,1184,17,12,Health Sciences,alba,galán,g,alba galán,A5103233923,a galán
A5086316996,,Paul Brantingham,"['Brantingham, Paul J.', 'P.L. Brantingham', 'Paul Brantingham']",14,1989,6,1,Social Sciences,paul,brantingham,b,paul brantingham,A5086316996,p brantingham
A5017191986,https://orcid.org/0009-0005-4314-3233,Magdalena Ivok,"['Ivok, Magdalena', 'Magdalena Ivok']",3,0,0,1,Life Sciences,magdalena,ivok,i,magdalena ivok,A5017191986,m ivok
A5013264456,,Suyi Dong,['Suyi Dong'],2,0,0,2,Physical Sciences,suyi,dong,d,suyi dong,A5013264456,s dong
A5005574523,,Jaydon Bains,['Jaydon Bains'],1,3,1,1,Health Sciences,jaydon,bains,b,jaydon bains,A5005574523,j bains
A5065842172,,Jennesia Pedri,"['Jennesia Pedri', 'Pedri, Jennesia']",10,19,2,1,Social Sciences,jennesia,pedri,p,jennesia pedri,A5065842172,j pedri
A5114314322,,Firas Q.J. Jumaili,['Firas Q.J. Jumaili'],1,0,0,1,Health Sciences,firas q.j.,jumaili,j,firas q.j. jumaili,A5114314322,f jumaili
A5009522303,,Perla Araiza Viramontes,['Perla Araiza Viramontes'],1,1,1,1,Social Sciences,perla araiza,viramontes,v,perla araiza viramontes,A5009522303,p viramontes
A5051887461,,Flavio Firmani,"['F. Firmani', 'Flavio Firmani']",25,543,11,3,Physical Sciences,flavio,firmani,f,flavio firmani,A5051887461,f firmani
A5100032507,,Daniela Gottschlich,['Daniela Gottschlich'],3,17,2,1,Health Sciences,daniela,gottschlich,g,daniela gottschlich,A5100032507,d gottschlich
A5093135105,,Trâm Lai-Tran,['Trâm Lai-Tran'],1,0,0,1,Social Sciences,trâm,lai-tran,l,trâm lai-tran,A5093135105,t lai-tran
A5053772564,https://orcid.org/0000-0003-3898-3447,Tomáš Vinař,"['Lubomir Tomaska', 'T. Vinar', 'TOMÁŠ VINAŘ', 'Tomas Vinar', 'Tomas Vinař', 'Tomáš Vinar', 'Tomáš VinaŘ', 'Tomáš Vinař', 'Vinar, Tomas', 'Vinař, Tomáš', 'Xiao Liu']",148,7425,28,12,Life Sciences,tomáš,vinař,v,tomáš vinař,A5053772564,t vinař
A5119417984,,Luana Carcano,['Luana Carcano'],1,1,1,1,Social Sciences,luana,carcano,c,luana carcano,A5119417984,l carcano
A5046524944,,Kyle M. Newcomb,['Kyle M. Newcomb'],1,0,0,1,Life Sciences,kyle m.,newcomb,n,kyle m. newcomb,A5046524944,k newcomb
A5101560904,https://orcid.org/0000-0003-1545-0875,J. Kvasnička,"['J Kvasnicka', 'J Kvasnička', 'J. Kvasnicka', 'J. Kvasnička', 'Jiri Kvasnicka', 'Jirí Kvasnicka', 'Jiří Kvasnička', 'Kvasnicka, J.', 'Kvasnicka, Jiri', 'Kvasnička, J.']",109,918,16,17,Physical Sciences,j.,kvasnička,k,j. kvasnička,A5101560904,j kvasnička
A5104357407,,James Reeves,"['James Reeves', 'Reeves, James']",55,117,6,3,Social Sciences,james,reeves,r,james reeves,A5104357407,j reeves
A5088084088,,Jenna Yuzwa,['Jenna Yuzwa'],3,2,1,1,Life Sciences,jenna,yuzwa,y,jenna yuzwa,A5088084088,j yuzwa
A5060135722,,Hossein Hajimirsadeghi,"['H. Hajimirsadeghi', 'Hajimirsadeghi, Hossein', 'Hossein Hajimirsadeghi']",44,535,11,3,Physical Sciences,hossein,hajimirsadeghi,h,hossein hajimirsadeghi,A5060135722,h hajimirsadeghi
A5043012441,,Habtamu Taddesse,"['Habtamu M. Taddesse', 'Habtamu Taddesse']",3,18,2,2,Social Sciences,habtamu,taddesse,t,habtamu taddesse,A5043012441,h taddesse
A5010444190,,Paloma Bhattacharjee,['Paloma Bhattacharjee'],1,0,0,1,Social Sciences,paloma,bhattacharjee,b,paloma bhattacharjee,A5010444190,p bhattacharjee
A5109427733,,YJ Kim,"['Kim, Y. J.', 'Y-J Kim', 'Y. J. Kim', 'YJ Kim']",27,119,6,12,Physical Sciences,yj,kim,k,yj kim,A5109427733,y kim
A5015575684,https://orcid.org/0009-0001-7719-5374,Julia Lane,"['Julia Helen Lane', 'Julia Lane', 'Lane, Julia', 'Lane, Julia Helen']",9,4,2,1,Social Sciences,julia,lane,l,julia lane,A5015575684,j lane
A5023954289,https://orcid.org/0000-0002-1036-6116,Jacky Barreiro,"['Jacky Barreiro', 'Jacqueline Barreiro']",10,19,3,4,Social Sciences,jacky,barreiro,b,jacky barreiro,A5023954289,j barreiro
A5075735110,,Dave Clarke,"['D.C. Clarke', 'Dave Clarke']",2,47,2,1,Health Sciences,dave,clarke,c,dave clarke,A5075735110,d clarke
A5110877475,,J Holmes,"['J Holmes', 'J. E. Holmes', 'J. Eric Holmes', 'J. Holmes', 'John E. Holmes', 'John Eric Holmes', 'John Holmes']",35,354,9,16,Health Sciences,j,holmes,h,j holmes,A5110877475,j holmes
A5018517742,https://orcid.org/0000-0001-9922-444X,Soungmin Bae,"['Bae, Soungmin', 'S Bae', 'S. Bae', 'Soungmin Bae']",39,647,11,9,Physical Sciences,soungmin,bae,b,soungmin bae,A5018517742,s bae
A5049766582,,Paul Shaker,"['PAUL SHAKER', 'Paul S. Shaker', 'Paul Shaker']",53,172,7,10,Social Sciences,paul,shaker,s,paul shaker,A5049766582,p shaker
A5022913280,https://orcid.org/0000-0002-0689-0302,Peter Eibich,"['Eibich, P.', 'Eibich, Peter', 'P Eibich', 'P. Eibich', 'Peter Eibich']",116,6969,26,15,Social Sciences,peter,eibich,e,peter eibich,A5022913280,p eibich
A5017848551,,P.-Z. Li,"['P.-Z. Li', 'Panyu Li']",3,1,1,4,Health Sciences,p.-z.,li,l,p.-z. li,A5017848551,p li
A5092091013,,Makaela Prentice,['Makaela Prentice'],1,0,0,1,Social Sciences,makaela,prentice,p,makaela prentice,A5092091013,m prentice
A5071255378,https://orcid.org/0000-0002-7245-1105,Dolors Poch Olivé,"['Dolors Poch', 'Dolors Poch Olivé', 'Dolors Poch\xa0Olivé', 'Olivé, Dolors Poch']",100,230,8,8,Social Sciences,dolors poch,olivé,o,dolors poch olivé,A5071255378,d olivé
A5067087907,https://orcid.org/0000-0003-3498-8769,Courtney van Ballegooie,['Courtney van Ballegooie'],15,191,8,7,Health Sciences,courtney van,ballegooie,b,courtney van ballegooie,A5067087907,c ballegooie
A5088808353,https://orcid.org/0000-0002-3613-0662,Sander Nederveen,"['Nederveen, Sander', 'Sander Nederveen']",6,18,2,2,Social Sciences,sander,nederveen,n,sander nederveen,A5088808353,s nederveen
A5021575514,,Élise Couture‐Grondin,"['Couture-Grondin, Élise', 'Elise Couture-Grondin', 'Élise Couture-Grondin', 'Élise Couture‐Grondin', 'Élise Couture‑Grondin']",15,16,3,3,Social Sciences,élise,couture‐grondin,c,élise couture‐grondin,A5021575514,é couture‐grondin
A5029788647,,Paul Li,['Paul Li'],25,441,8,9,Physical Sciences,paul,li,l,paul li,A5029788647,p li
A5107043699,,Yiwei Liu,['Yiwei Liu'],1,0,0,1,Social Sciences,yiwei,liu,l,yiwei liu,A5107043699,y liu
A5084860097,https://orcid.org/0000-0001-9429-7201,Alexa van der Waall,"['A. van der Waall', 'Alexa van der Waall']",7,91,5,1,Health Sciences,alexa van der,waall,w,alexa van der waall,A5084860097,a waall
A5115635382,https://orcid.org/0009-0002-3832-4900,Bridget McClarty,"['Bridget McClarty', 'McClarty, Bridget']",2,1,1,1,Social Sciences,bridget,mcclarty,m,bridget mcclarty,A5115635382,b mcclarty
A5092953252,,Matt Horrigan,['Matt Horrigan'],1,0,0,1,Social Sciences,matt,horrigan,h,matt horrigan,A5092953252,m horrigan
A5078102586,https://orcid.org/0009-0000-9963-0659,F T Najafi,"['F T Najafi', 'F. Najafi', 'F. T. Najafi', 'F.T. Najafi', 'Farshid Najafi']",22,108,5,3,Physical Sciences,f t,najafi,n,f t najafi,A5078102586,f najafi
A5076229867,,Megan Tucker,"['M TUCKER', 'M Tucker', 'M.E. Tucker', 'Megan E Tucker', 'Megan E. Tucker', 'Megan Tucker']",32,401,9,16,Health Sciences,megan,tucker,t,megan tucker,A5076229867,m tucker
A5112929892,,Makaela Prentice,['Makaela Prentice'],2,0,0,1,Social Sciences,makaela,prentice,p,makaela prentice,A5112929892,m prentice
A5112007562,,Jie Liang,"['Jie Liang', 'Jie Xiong Liang']",8,75,4,5,Life Sciences,jie,liang,l,jie liang,A5112007562,j liang
A5027346499,,Shirin Fartash Toloue,['Shirin Fartash Toloue'],10,128,5,2,Physical Sciences,shirin fartash,toloue,t,shirin fartash toloue,A5027346499,s toloue
A5092700665,,Ronda Arab,['Ronda Arab'],2,2,1,1,Social Sciences,ronda,arab,a,ronda arab,A5092700665,r arab
A5093577962,,Stephanie Odegard,['Stephanie Odegard'],1,0,0,1,Social Sciences,stephanie,odegard,o,stephanie odegard,A5093577962,s odegard
A5040783091,,S. R. Dunsiger,"['Dunsiger, S. R.', 'S. R. Dunsiger', 'S.\u2009R. Dunsiger']",10,51,3,2,Physical Sciences,s. r.,dunsiger,d,s. r. dunsiger,A5040783091,s dunsiger
A5044548229,https://orcid.org/0000-0001-5527-8489,Mike Nason,"['M. C. Nason', 'Michael Nason', 'Mike Nason', 'Nason, Michael', 'Nason, Mike']",9,15,2,7,Social Sciences,mike,nason,n,mike nason,A5044548229,m nason
A5070682181,https://orcid.org/0000-0002-3847-192X,Mitchell D. Morningstar,"['M. D. Morningstar', 'M.D. Morningstar', 'Mitchell D Morningstar', 'Mitchell D. Morningstar', 'Mitchell Morningstar', 'Morningstar, Mitchell David']",19,105,4,6,Life Sciences,mitchell d.,morningstar,m,mitchell d. morningstar,A5070682181,m morningstar
A5043341053,https://orcid.org/0000-0002-4681-7791,Paul Deane,"['Deane, Paul', 'J. P. Deane', 'J.P Deane', 'J.P. Deane', 'JP Deane', 'John Deane', 'P. Deane', 'Paul Deane']",601,5966,40,17,Physical Sciences,paul,deane,d,paul deane,A5043341053,p deane
A5025142115,,Samantha E Kaweski,"['Samantha E Kaweski', 'Samantha E. Kaweski', 'Samantha Kaweski', 'Samantha\xa0E. Kaweski']",18,358,10,6,Health Sciences,samantha e,kaweski,k,samantha e kaweski,A5025142115,s kaweski
A5020179773,,The Alzheimer’s Disease Neuroimaging Initiative,"['Initiative, The Alzheimers Disease Neuroimaging', 'Initiative, The Alzheimer’s Disease Neuroimaging', ""Initiative, the Alzheimer's Disease Neuroimaging"", 'The Alzheimers Disease Neuroimaging Initiative', 'The Alzheimer’s Disease Neuroimaging Initiative', 'The Alzheimer’s Disease Neuroimaging Initiative (ADNI)', ""the Alzheimer's Disease Neuroimaging Initiative"", ""the\xa0Alzheimer's\xa0Disease\xa0Neuroimaging\xa0Initiative""]",18,932,5,10,Physical Sciences,the alzheimer’s disease neuroimaging,initiative,i,the alzheimer’s disease neuroimaging initiative,A5020179773,t initiative
A5071349214,,N. Kinloch,['N. Kinloch'],1,0,0,2,Health Sciences,n.,kinloch,k,n. kinloch,A5071349214,n kinloch
A5018933462,https://orcid.org/0000-0003-0779-6200,Annemieke Milks,"['Annemieke Giselle Milks', 'Annemieke Milks', 'Milks, Annemieke']",40,534,13,14,Social Sciences,annemieke,milks,m,annemieke milks,A5018933462,a milks
A5016094006,,Lise Birkeland,['Lise Birkeland'],1,0,0,1,Social Sciences,lise,birkeland,b,lise birkeland,A5016094006,l birkeland
A5068923651,,Einar Gabbasov,['Einar Gabbasov'],1,1,1,1,Health Sciences,einar,gabbasov,g,einar gabbasov,A5068923651,e gabbasov
A5094176413,,Juan Paolo Dantes,['Juan Paolo Dantes'],2,0,0,4,Social Sciences,juan paolo,dantes,d,juan paolo dantes,A5094176413,j dantes
A5044416135,,Liang Diao,"['Diao, Liang', 'Liang Diao']",11,5,1,4,Social Sciences,liang,diao,d,liang diao,A5044416135,l diao
A5049566223,https://orcid.org/0000-0001-6231-2091,Fouad Brahimi,['Fouad Brahimi'],36,913,20,10,Physical Sciences,fouad,brahimi,b,fouad brahimi,A5049566223,f brahimi
A5093134137,,Kamala Todd,['Kamala Todd'],1,0,0,1,Physical Sciences,kamala,todd,t,kamala todd,A5093134137,k todd
A5107843533,,Zhenman Fang,['Zhenman Fang'],7,75,5,2,Physical Sciences,zhenman,fang,f,zhenman fang,A5107843533,z fang
A5109031966,,Nilesh Saraf,['Nilesh Saraf'],23,744,7,1,Physical Sciences,nilesh,saraf,s,nilesh saraf,A5109031966,n saraf
A5060215510,,Parham Elmi,['Parham Elmi'],1,0,0,1,Social Sciences,parham,elmi,e,parham elmi,A5060215510,p elmi
A5041424489,,Alison Beale,"['Alison Beale', 'Beale, Alison']",21,76,5,3,Social Sciences,alison,beale,b,alison beale,A5041424489,a beale
A5088860516,,Colin Buchko,"['Buchko, Colin', 'Colin Buchko']",3,0,0,1,Physical Sciences,colin,buchko,b,colin buchko,A5088860516,c buchko
A5101337307,,Chong He,"['Chong He', 'He, Chong']",4,2,1,1,Physical Sciences,chong,he,h,chong he,A5101337307,c he
A5114800443,,Amelia C. Pellaers,['Amelia C. Pellaers'],1,0,0,1,Physical Sciences,amelia c.,pellaers,p,amelia c. pellaers,A5114800443,a pellaers
A5050693968,,Adriana Nohpal,"['A Nohpal', 'A. Nohpal', 'Adriana Nohpal']",8,216,5,3,Health Sciences,adriana,nohpal,n,adriana nohpal,A5050693968,a nohpal
A5036577006,,John Lyon,"['J. Noel Lyon', 'John Lyon', 'Lyon, John']",10,59,3,2,Social Sciences,john,lyon,l,john lyon,A5036577006,j lyon
A5093134124,,Par Yushu Zhu,['Par Yushu Zhu'],1,0,0,1,Social Sciences,par yushu,zhu,z,par yushu zhu,A5093134124,p zhu
A5092711198,,Uzair Azmat,['Uzair Azmat'],1,0,0,1,Social Sciences,uzair,azmat,a,uzair azmat,A5092711198,u azmat
A5059367853,https://orcid.org/0000-0001-6519-7164,Cassondra Armstrong,"['Armstrong, Cassondra', 'C Armstrong', 'Cassondra Armstrong']",9,86,4,2,Physical Sciences,cassondra,armstrong,a,cassondra armstrong,A5059367853,c armstrong
A5102781332,https://orcid.org/0009-0003-9694-5753,Michael Chambers,"['Chambers, Michael', 'Chambers, Michael James', 'Michael Chambers', 'Michael R. Chambers']",50,927,9,18,Social Sciences,michael,chambers,c,michael chambers,A5102781332,m chambers
A5109163734,,Brian E. Conway,"['Brian Conway', 'Brian E Conway', 'Brian E. Conway', 'Brian Evans Conway', 'Brian. E. Conway']",134,12501,40,11,Physical Sciences,brian e.,conway,c,brian e. conway,A5109163734,b conway
A5087982383,https://orcid.org/0000-0002-7621-8431,Daniella Rempe,"['D. M. Rempe', 'DM Rempe', 'Daniella M Rempe', 'Daniella M. Rempe', 'Daniella Rempe', 'Rempe, Daniella', 'Rempe, Daniella M.']",164,2700,23,8,Physical Sciences,daniella,rempe,r,daniella rempe,A5087982383,d rempe
A5059869045,,Carl Washburn,['Carl Washburn'],7,41,3,4,Physical Sciences,carl,washburn,w,carl washburn,A5059869045,c washburn
A5017008432,https://orcid.org/0000-0002-1395-1185,Ji Luo,['Ji Luo'],1,0,0,1,Physical Sciences,ji,luo,l,ji luo,A5017008432,j luo
